iter	RMSE
2904	0.05951257723
2905	0.05951153428
2906	0.05951086958
2907	0.05951043779
2908	0.05950899653
2909	0.05950793941
2910	0.05950729402
2911	0.05950679012
2912	0.05950601619
2913	0.059504509
2914	0.05950390286
2915	0.05950252565
2916	0.05950169212
2917	0.0595010471
2918	0.05950056472
2919	0.05949931671
2920	0.05949880088
2921	0.05949753004
2922	0.05949704876
2923	0.05949632405
2924	0.05949535807
2925	0.05949475981
2926	0.05949411369
2927	0.05949347703
2928	0.0594927704
2929	0.05949199534
2930	0.05949139186
2931	0.05949086905
2932	0.05949013775
2933	0.05948939693
2934	0.05948876827
2935	0.05948771308
2936	0.05948717518
2937	0.05948670241
2938	0.05948537952
2939	0.05948457183
2940	0.05948333285
2941	0.05948220602
2942	0.05948101993
2943	0.05948054208
2944	0.0594794751
2945	0.05947898773
2946	0.05947851939
2947	0.0594778975
2948	0.05947711885
2949	0.05947626937
2950	0.05947477193
2951	0.05947430031
2952	0.05947332048
2953	0.05947258152
2954	0.05947208072
2955	0.05947160137
2956	0.05947080649
2957	0.05947029094
2958	0.05946931956
2959	0.0594685371
2960	0.05946735782
2961	0.05946630486
2962	0.05946479444
2963	0.05946397189
2964	0.05946259018
2965	0.05946198347
2966	0.05946095656
2967	0.0594602638
2968	0.05946001633
2969	0.05945931888
2970	0.05945858407
2971	0.05945776838
2972	0.05945656218
2973	0.05945573123
2974	0.05945430349
2975	0.05945292494
2976	0.05945222164
2977	0.05945140687
2978	0.05945034266
2979	0.05944944685
2980	0.05944897625
2981	0.05944852009
2982	0.0594480672
2983	0.05944723362
2984	0.05944579954
2985	0.05944498264
2986	0.05944397768
2987	0.05944339016
2988	0.0594429451
2989	0.05944182401
2990	0.05944122435
2991	0.05944057651
2992	0.05943991225
2993	0.05943898628
2994	0.05943798624
2995	0.05943739469
2996	0.0594365718
2997	0.05943555953
2998	0.05943495611
2999	0.0594339411
3000	0.05943356011
3001	0.05943311639
3002	0.05943196678
3003	0.05943117261
3004	0.05943026277
3005	0.05942963798
3006	0.05942912354
3007	0.05942825687
3008	0.05942717116
3009	0.05942580125
3010	0.05942538407
3011	0.05942430436
3012	0.05942368769
3013	0.05942330782
3014	0.05942192621
3015	0.05942076671
3016	0.05941987123
3017	0.05941866059
3018	0.05941814724
3019	0.05941731125
3020	0.0594167409
3021	0.05941624385
3022	0.05941492946
3023	0.05941453602
3024	0.05941353437
3025	0.05941253732
3026	0.05941140181
3027	0.05941068352
3028	0.05940964302
3029	0.05940835126
3030	0.05940741967
3031	0.05940613605
3032	0.05940530663
3033	0.05940453089
3034	0.0594038757
3035	0.05940275237
3036	0.05940172689
3037	0.05940115305
3038	0.05940051654
3039	0.05939970389
3040	0.05939920408
3041	0.05939833331
3042	0.05939805875
3043	0.05939749826
3044	0.05939706804
3045	0.05939580085
3046	0.05939483709
3047	0.0593942696
3048	0.05939375628
3049	0.05939308881
3050	0.05939224166
3051	0.05939173342
3052	0.0593906314
3053	0.05939018468
3054	0.05938951109
3055	0.0593884986
3056	0.05938787795
3057	0.05938741393
3058	0.059387143
3059	0.05938671732
3060	0.05938542076
3061	0.05938507406
3062	0.05938461734
3063	0.05938417467
3064	0.05938320037
3065	0.05938235141
3066	0.05938193205
3067	0.05938157697
3068	0.05938082851
3069	0.05938041242
3070	0.05937957537
3071	0.05937900578
3072	0.0593784531
3073	0.05937814754
3074	0.05937731286
3075	0.05937657354
3076	0.05937601774
3077	0.05937540709
3078	0.05937457748
3079	0.05937354446
3080	0.05937246915
3081	0.05937170432
3082	0.05937129279
3083	0.05937079832
3084	0.05936956996
3085	0.05936867322
3086	0.05936786203
3087	0.05936696947
3088	0.05936640731
3089	0.05936533402
3090	0.05936426268
3091	0.05936290739
3092	0.05936230375
3093	0.05936199209
3094	0.05936165824
3095	0.05936060519
3096	0.0593598033
3097	0.0593592622
3098	0.05935851513
3099	0.05935745807
3100	0.05935621056
3101	0.05935515396
3102	0.05935395443
3103	0.05935320328
3104	0.05935226709
3105	0.05935132324
3106	0.05935095983
3107	0.0593499186
3108	0.05934873263
3109	0.05934745465
3110	0.05934664893
3111	0.05934611559
3112	0.05934555674
3113	0.05934522627
3114	0.0593441983
3115	0.05934359033
3116	0.05934306969
3117	0.05934218194
3118	0.0593417513
3119	0.05934049165
3120	0.05934004325
3121	0.05933887732
3122	0.0593384043
3123	0.05933757407
3124	0.05933627102
3125	0.05933581909
3126	0.05933479714
3127	0.05933401055
3128	0.05933318996
3129	0.0593324987
3130	0.05933192854
3131	0.05933078297
3132	0.05932987281
3133	0.05932940899
3134	0.05932894645
3135	0.05932851559
3136	0.05932728713
3137	0.05932663245
3138	0.05932602013
3139	0.05932489925
3140	0.05932390166
3141	0.05932336083
3142	0.05932258367
3143	0.05932147361
3144	0.05932088095
3145	0.05932042489
3146	0.05931986095
3147	0.05931895673
3148	0.05931778919
3149	0.05931727477
3150	0.05931676445
3151	0.05931587954
3152	0.05931525171
3153	0.05931421581
3154	0.05931361715
3155	0.05931319616
3156	0.05931240327
3157	0.05931123788
3158	0.05931011596
3159	0.05930900445
3160	0.05930855312
3161	0.05930760731
3162	0.05930650572
3163	0.05930540219
3164	0.05930492712
3165	0.05930380895
3166	0.05930308359
3167	0.05930210427
3168	0.05930116881
3169	0.05930042205
3170	0.05929933914
3171	0.05929873706
3172	0.05929776701
3173	0.05929731648
3174	0.05929653906
3175	0.05929582128
3176	0.05929554146
3177	0.05929511905
3178	0.05929439903
3179	0.05929376881
3180	0.05929269785
3181	0.05929160662
3182	0.0592905216
3183	0.05928974834
3184	0.05928882489
3185	0.05928775045
3186	0.05928678181
3187	0.05928577956
3188	0.05928514891
3189	0.05928458884
3190	0.05928414604
3191	0.05928318654
3192	0.05928267392
3193	0.05928235468
3194	0.05928160325
3195	0.05928085204
3196	0.05928023215
3197	0.05927975939
3198	0.059278835
3199	0.05927778145
3200	0.05927734407
3201	0.05927690134
3202	0.05927604869
3203	0.05927555904
3204	0.05927479349
3205	0.05927396063
3206	0.05927346362
3207	0.05927258242
3208	0.05927196538
3209	0.05927147989
3210	0.05927100476
3211	0.0592703046
3212	0.05926969822
3213	0.05926871805
3214	0.05926765424
3215	0.05926661309
3216	0.05926573357
3217	0.05926466467
3218	0.05926384981
3219	0.05926276942
3220	0.05926229348
3221	0.05926173938
3222	0.05926146552
3223	0.05926093749
3224	0.05926033059
3225	0.05925942021
3226	0.05925898727
3227	0.05925782205
3228	0.05925735703
3229	0.05925665716
3230	0.05925614546
3231	0.05925581206
3232	0.05925521041
3233	0.05925460327
3234	0.05925326258
3235	0.05925275505
3236	0.05925191964
3237	0.05925134855
3238	0.05925034569
3239	0.05924964129
3240	0.05924875062
3241	0.05924806345
3242	0.05924724473
3243	0.05924651371
3244	0.05924566261
3245	0.05924506381
3246	0.05924433622
3247	0.0592436572
3248	0.05924268672
3249	0.05924222697
3250	0.05924180317
3251	0.059241036
3252	0.05924018371
3253	0.05923961947
3254	0.05923910563
3255	0.05923838394
3256	0.05923796262
3257	0.0592368322
3258	0.05923602822
3259	0.05923573973
3260	0.05923493403
3261	0.05923437268
3262	0.05923361643
3263	0.05923319396
3264	0.05923271546
3265	0.05923239807
3266	0.05923172728
3267	0.05923130699
3268	0.05923099596
3269	0.05923052136
3270	0.05923006137
3271	0.0592294746
3272	0.05922876057
3273	0.05922777547
3274	0.05922647905
3275	0.05922619245
3276	0.0592254339
3277	0.05922446004
3278	0.05922405817
3279	0.05922326753
3280	0.05922230069
3281	0.05922172937
3282	0.05922045287
3283	0.05921944543
3284	0.05921818236
3285	0.05921765424
3286	0.05921640979
3287	0.05921559037
3288	0.05921492702
3289	0.05921369669
3290	0.05921310985
3291	0.05921233574
3292	0.05921178567
3293	0.05921121472
3294	0.05921054964
3295	0.05920998397
3296	0.05920899232
3297	0.05920831432
3298	0.05920776988
3299	0.05920678691
3300	0.05920581204
3301	0.05920508089
3302	0.05920423726
3303	0.05920358653
3304	0.05920278542
3305	0.05920225754
3306	0.05920142338
3307	0.05920084722
3308	0.05920027673
3309	0.05919907992
3310	0.05919813109
3311	0.059197689
3312	0.05919715815
3313	0.05919623223
3314	0.05919529006
3315	0.05919435214
3316	0.05919362558
3317	0.05919292418
3318	0.05919172793
3319	0.05919120319
3320	0.05919050822
3321	0.0591898055
3322	0.05918940165
3323	0.05918895874
3324	0.05918808592
3325	0.05918691657
3326	0.05918574096
3327	0.05918495645
3328	0.05918400534
3329	0.05918344779
3330	0.05918305393
3331	0.05918273323
3332	0.05918223049
3333	0.05918158236
3334	0.0591808928
3335	0.05918013954
3336	0.0591796102
3337	0.05917930476
3338	0.05917833659
3339	0.05917801853
3340	0.05917733834
3341	0.05917680988
3342	0.05917625016
3343	0.0591757359
3344	0.05917525949
3345	0.05917440952
3346	0.05917407823
3347	0.05917358268
3348	0.05917319353
3349	0.05917276547
3350	0.0591721948
3351	0.05917144785
3352	0.05917100561
3353	0.05917051047
3354	0.05917021724
3355	0.05916952292
3356	0.05916837278
3357	0.05916757136
3358	0.05916657113
3359	0.05916544061
3360	0.05916512475
3361	0.05916437608
3362	0.05916357609
3363	0.05916307614
3364	0.05916224126
3365	0.05916151406
3366	0.059161092
3367	0.05916035409
3368	0.05915938561
3369	0.05915896735
3370	0.05915856959
3371	0.05915799825
3372	0.05915770763
3373	0.05915724457
3374	0.05915626781
3375	0.05915534743
3376	0.05915491294
3377	0.05915419965
3378	0.0591532192
3379	0.0591525447
3380	0.05915200857
3381	0.05915104614
3382	0.05915022335
3383	0.0591497092
3384	0.05914940912
3385	0.05914867865
3386	0.05914839692
3387	0.05914785739
3388	0.05914727225
3389	0.05914646416
3390	0.05914585064
3391	0.05914545866
3392	0.05914491254
3393	0.05914438842
3394	0.05914399793
3395	0.05914368545
3396	0.05914327372
3397	0.05914260713
3398	0.0591421789
3399	0.0591417708
3400	0.05914114037
3401	0.05914006517
3402	0.05913954428
3403	0.05913905691
3404	0.05913815162
3405	0.05913776587
3406	0.05913705977
3407	0.05913663593
3408	0.0591361302
3409	0.05913557046
3410	0.05913450827
3411	0.05913384482
3412	0.05913350586
3413	0.05913305201
3414	0.05913220954
3415	0.05913164946
3416	0.05913099452
3417	0.05913062451
3418	0.05912955468
3419	0.05912924448
3420	0.05912861216
3421	0.05912831656
3422	0.05912740389
3423	0.05912669103
3424	0.059125702
3425	0.05912520425
3426	0.05912494765
3427	0.05912466843
3428	0.05912415523
3429	0.05912343523
3430	0.05912312817
3431	0.05912247679
3432	0.05912209485
3433	0.05912176631
3434	0.05912144878
3435	0.05912062067
3436	0.05912036594
3437	0.05911964691
3438	0.05911882448
3439	0.05911800774
3440	0.05911748974
3441	0.05911707345
3442	0.05911668601
3443	0.0591162849
3444	0.05911587092
3445	0.05911506574
3446	0.05911437883
3447	0.05911388179
3448	0.05911351668
3449	0.05911322608
3450	0.05911251294
3451	0.0591114819
3452	0.05911079732
3453	0.05911018785
3454	0.05910991496
3455	0.05910937598
3456	0.05910869787
3457	0.05910833655
3458	0.05910805822
3459	0.05910751094
3460	0.05910682692
3461	0.05910631773
3462	0.05910556112
3463	0.0591051851
3464	0.05910463613
3465	0.05910425425
3466	0.05910373661
3467	0.05910270339
3468	0.05910190882
3469	0.0591009822
3470	0.05910035025
3471	0.05909944251
3472	0.05909894338
3473	0.05909863298
3474	0.05909788416
3475	0.05909720849
3476	0.05909695582
3477	0.05909654988
3478	0.05909590385
3479	0.05909551164
3480	0.05909450845
3481	0.0590942321
3482	0.05909358932
3483	0.05909323574
3484	0.0590924349
3485	0.05909184677
3486	0.05909095237
3487	0.05909056458
3488	0.05908994119
3489	0.05908945611
3490	0.05908867762
3491	0.05908799258
3492	0.05908700357
3493	0.05908633581
3494	0.05908580811
3495	0.05908512985
3496	0.05908453903
3497	0.05908405204
3498	0.05908365165
3499	0.05908316842
3500	0.05908277091
3501	0.05908242252
3502	0.05908198309
3503	0.05908158504
3504	0.05908091914
3505	0.05908007816
3506	0.05907944664
3507	0.05907916395
3508	0.059078795
3509	0.05907809867
3510	0.05907709102
3511	0.05907683973
3512	0.05907626446
3513	0.05907591011
3514	0.05907529389
3515	0.05907504419
3516	0.05907407304
3517	0.05907311149
3518	0.0590726893
3519	0.05907215893
3520	0.05907115975
3521	0.05907069293
3522	0.05907018181
3523	0.0590693391
3524	0.05906869264
3525	0.0590683834
3526	0.05906774247
3527	0.05906713326
3528	0.05906628191
3529	0.05906591259
3530	0.0590651326
3531	0.05906409766
3532	0.05906347592
3533	0.05906313063
3534	0.0590627641
3535	0.05906203413
3536	0.05906138611
3537	0.05906066879
3538	0.05906029023
3539	0.05905997996
3540	0.05905905487
3541	0.05905869128
3542	0.05905811725
3543	0.05905749474
3544	0.05905650302
3545	0.05905587928
3546	0.05905540833
3547	0.05905493798
3548	0.05905457082
3549	0.05905394882
3550	0.05905334996
3551	0.05905297581
3552	0.0590526158
3553	0.05905230805
3554	0.05905154
3555	0.05905129698
3556	0.0590505543
3557	0.05905016877
3558	0.059049697
3559	0.0590490596
3560	0.0590480407
3561	0.05904766014
3562	0.05904703134
3563	0.05904669497
3564	0.05904622967
3565	0.05904576344
3566	0.05904505959
3567	0.05904470359
3568	0.05904404977
3569	0.05904348647
3570	0.05904289638
3571	0.05904227923
3572	0.0590418991
3573	0.05904114246
3574	0.05904046463
3575	0.05904014024
3576	0.05903958371
3577	0.05903872006
3578	0.05903781927
3579	0.05903684393
3580	0.05903613802
3581	0.05903565443
3582	0.05903538107
3583	0.05903495305
3584	0.0590340619
3585	0.05903347271
3586	0.0590326284
3587	0.05903228332
3588	0.05903170056
3589	0.05903073443
3590	0.05903011617
3591	0.05902927549
3592	0.05902831681
3593	0.05902794943
3594	0.05902759667
3595	0.05902712273
3596	0.05902651942
3597	0.05902608227
3598	0.05902569942
3599	0.05902524638
3600	0.05902463433
3601	0.0590240273
3602	0.05902342523
3603	0.05902284591
3604	0.05902223981
3605	0.05902179136
3606	0.05902144129
3607	0.05902061328
3608	0.05902026355
3609	0.05901967936
3610	0.05901923497
3611	0.05901867624
3612	0.05901809925
3613	0.05901754816
3614	0.05901709104
3615	0.05901637023
3616	0.05901573991
3617	0.05901541347
3618	0.05901478863
3619	0.05901419193
3620	0.05901373949
3621	0.05901313539
3622	0.05901266528
3623	0.05901171905
3624	0.05901114651
3625	0.05901034582
3626	0.05901010521
3627	0.05900974441
3628	0.05900894738
3629	0.05900839208
3630	0.05900793871
3631	0.05900730204
3632	0.05900636543
3633	0.05900543653
3634	0.05900472328
3635	0.05900420425
3636	0.05900392335
3637	0.05900334454
3638	0.05900279872
3639	0.05900251896
3640	0.05900190786
3641	0.05900131581
3642	0.05900080237
3643	0.0590002106
3644	0.05899984061
3645	0.05899927038
3646	0.05899895687
3647	0.05899861717
3648	0.05899840028
3649	0.0589978681
3650	0.05899736997
3651	0.05899699759
3652	0.0589964012
3653	0.05899579889
3654	0.0589954432
3655	0.05899484632
3656	0.05899443943
3657	0.05899383576
3658	0.05899314097
3659	0.05899221806
3660	0.05899163487
3661	0.05899145131
3662	0.05899087456
3663	0.05899024235
3664	0.05898936083
3665	0.05898901581
3666	0.0589884844
3667	0.05898792552
3668	0.0589874473
3669	0.05898709555
3670	0.05898640645
3671	0.05898565068
3672	0.0589850959
3673	0.05898445293
3674	0.05898382686
3675	0.05898328774
3676	0.05898293916
3677	0.05898250993
3678	0.05898197052
3679	0.05898165711
3680	0.05898110554
3681	0.05898057192
3682	0.05898014704
3683	0.05897980627
3684	0.0589790055
3685	0.05897813923
3686	0.05897764338
3687	0.05897736578
3688	0.05897686469
3689	0.05897618303
3690	0.05897541375
3691	0.05897472208
3692	0.0589743885
3693	0.05897410521
3694	0.05897342862
3695	0.05897289327
3696	0.05897256282
3697	0.05897177573
3698	0.05897149953
3699	0.05897065427
3700	0.05897041618
3701	0.05897004272
3702	0.0589694907
3703	0.05896877468
3704	0.0589682778
3705	0.05896793555
3706	0.0589676606
3707	0.05896699495
3708	0.05896642294
3709	0.05896564738
3710	0.05896513959
3711	0.0589645353
3712	0.05896403131
3713	0.05896328877
3714	0.05896270282
3715	0.05896205718
3716	0.05896172141
3717	0.05896119933
3718	0.05896096336
3719	0.05896039694
3720	0.05895963043
3721	0.05895935233
3722	0.05895856852
3723	0.05895815399
3724	0.05895754196
3725	0.05895677196
3726	0.05895587025
3727	0.05895515663
3728	0.05895471416
3729	0.05895410028
3730	0.05895358452
3731	0.05895305808
3732	0.05895217759
3733	0.05895155095
3734	0.05895112756
3735	0.05895076525
3736	0.0589502012
3737	0.05894990197
3738	0.0589494693
3739	0.0589490492
3740	0.05894849097
3741	0.0589479576
3742	0.05894735133
3743	0.05894679172
3744	0.05894606165
3745	0.05894571517
3746	0.05894533076
3747	0.05894509469
3748	0.05894459046
3749	0.05894423764
3750	0.05894359147
3751	0.05894296001
3752	0.05894216549
3753	0.05894169679
3754	0.05894126191
3755	0.05894071158
3756	0.05894035435
3757	0.0589395971
3758	0.0589390153
3759	0.05893859888
3760	0.05893786798
3761	0.05893737623
3762	0.05893686235
3763	0.05893638853
3764	0.05893583998
3765	0.05893524153
3766	0.05893489906
3767	0.05893455004
3768	0.05893400288
3769	0.05893376877
3770	0.05893325967
3771	0.05893308304
3772	0.05893279074
3773	0.05893216857
3774	0.05893138512
3775	0.05893072898
3776	0.05892998347
3777	0.05892910119
3778	0.05892845026
3779	0.05892797915
3780	0.05892738343
3781	0.05892688054
3782	0.05892658394
3783	0.0589262524
3784	0.05892591557
3785	0.05892517783
3786	0.05892484197
3787	0.05892464243
3788	0.0589241746
3789	0.05892330224
3790	0.05892263488
3791	0.05892222499
3792	0.05892189979
3793	0.05892166701
3794	0.0589210925
3795	0.05892047703
3796	0.058920071
3797	0.05891954544
3798	0.05891902317
3799	0.05891815976
3800	0.0589178128
3801	0.05891761498
3802	0.05891719235
3803	0.05891669031
3804	0.05891601089
3805	0.05891539213
3806	0.05891487847
3807	0.05891420747
3808	0.05891372207
3809	0.05891317817
3810	0.05891275317
3811	0.05891216473
3812	0.05891196952
3813	0.05891157889
3814	0.05891097042
3815	0.0589102579
3816	0.05890985419
3817	0.05890913588
3818	0.05890896285
3819	0.05890873125
3820	0.05890804875
3821	0.0589073885
3822	0.05890707157
3823	0.05890643656
3824	0.05890609306
3825	0.05890576626
3826	0.05890505429
3827	0.05890446988
3828	0.05890393276
3829	0.05890333312
3830	0.05890293458
3831	0.05890247751
3832	0.0589018424
3833	0.0589016117
3834	0.05890100523
3835	0.05890016089
3836	0.05889982239
3837	0.05889948627
3838	0.05889903229
3839	0.0588986986
3840	0.05889833041
3841	0.05889806836
3842	0.05889780787
3843	0.05889727345
3844	0.05889642254
3845	0.05889568607
3846	0.05889517181
3847	0.05889452389
3848	0.05889402199
3849	0.05889369706
3850	0.05889319907
3851	0.05889290568
3852	0.0588926657
3853	0.05889214034
3854	0.05889156654
3855	0.05889117273
3856	0.05889068029
3857	0.05889029573
3858	0.05888978736
3859	0.05888894727
3860	0.05888855446
3861	0.05888793352
3862	0.05888754652
3863	0.05888718743
3864	0.0588867308
3865	0.05888641036
3866	0.05888599724
3867	0.05888532631
3868	0.05888476203
3869	0.05888437601
3870	0.05888387226
3871	0.05888339169
3872	0.05888278458
3873	0.05888246708
3874	0.05888197807
3875	0.05888170831
3876	0.05888111248
3877	0.05888073222
3878	0.0588803523
3879	0.05888016408
3880	0.05887959495
3881	0.05887884269
3882	0.05887815058
3883	0.05887789503
3884	0.05887748606
3885	0.05887708368
3886	0.05887670736
3887	0.0588762104
3888	0.05887572613
3889	0.05887507555
3890	0.05887484009
3891	0.05887452627
3892	0.05887412176
3893	0.0588736417
3894	0.05887297852
3895	0.05887266459
3896	0.05887200457
3897	0.05887148991
3898	0.05887126886
3899	0.05887081843
3900	0.05887013474
3901	0.05886995005
3902	0.05886976644
3903	0.05886937736
3904	0.05886875815
3905	0.05886844738
3906	0.05886821885
3907	0.05886791301
3908	0.05886718923
3909	0.05886671469
3910	0.05886647923
3911	0.05886592621
3912	0.05886541686
3913	0.0588648692
3914	0.05886432674
3915	0.05886364969
3916	0.05886317385
3917	0.05886283188
3918	0.05886248181
3919	0.05886197711
3920	0.05886148921
3921	0.05886112055
3922	0.05886065101
3923	0.05886011429
3924	0.05885946088
3925	0.05885863861
3926	0.0588582734
3927	0.05885809215
3928	0.05885776073
3929	0.05885743162
3930	0.05885671263
3931	0.05885635046
3932	0.0588560522
3933	0.05885525172
3934	0.05885473954
3935	0.0588542287
3936	0.05885399976
3937	0.05885335357
3938	0.05885288261
3939	0.05885261542
3940	0.058852167
3941	0.05885172193
3942	0.05885123779
3943	0.0588509162
3944	0.05885061395
3945	0.05884994551
3946	0.05884954463
3947	0.05884899781
3948	0.05884873191
3949	0.0588482609
3950	0.05884799294
3951	0.05884772994
3952	0.05884723015
3953	0.05884662526
3954	0.05884636453
3955	0.05884584683
3956	0.05884548557
3957	0.05884507153
3958	0.05884489428
3959	0.05884461432
3960	0.05884394854
3961	0.05884338105
3962	0.05884276462
3963	0.05884216576
3964	0.05884143261
3965	0.05884073184
3966	0.05884030421
3967	0.05884007938
3968	0.05883964426
3969	0.05883904882
3970	0.05883836197
3971	0.05883806777
3972	0.05883743465
3973	0.05883697513
3974	0.05883647839
3975	0.0588359719
3976	0.05883546625
3977	0.05883515325
3978	0.0588345489
3979	0.05883374327
3980	0.05883330803
3981	0.05883296446
3982	0.05883238792
3983	0.0588318572
3984	0.05883125003
3985	0.0588307716
3986	0.05883041783
3987	0.05882996637
3988	0.05882970276
3989	0.05882910414
3990	0.05882878245
3991	0.05882833101
3992	0.05882796252
3993	0.05882765359
3994	0.05882698724
3995	0.05882672492
3996	0.0588263719
3997	0.0588260496
3998	0.05882565321
3999	0.05882535364
4000	0.05882455535
4001	0.05882396998
4002	0.0588232653
4003	0.05882280273
4004	0.05882255036
4005	0.05882223821
4006	0.05882162021
4007	0.05882132326
4008	0.05882089857
4009	0.05882060292
4010	0.05882017375
4011	0.05881967575
4012	0.0588190918
4013	0.05881830585
4014	0.05881788719
4015	0.05881743991
4016	0.05881666931
4017	0.05881605557
4018	0.05881578438
4019	0.05881547442
4020	0.05881518289
4021	0.05881461807
4022	0.05881417054
4023	0.05881396775
4024	0.05881352449
4025	0.05881274944
4026	0.05881226253
4027	0.05881207465
4028	0.05881191371
4029	0.05881135473
4030	0.05881085922
4031	0.0588105709
4032	0.05881001008
4033	0.0588095175
4034	0.05880866341
4035	0.05880797667
4036	0.05880747081
4037	0.05880678808
4038	0.05880630655
4039	0.05880601676
4040	0.05880553949
4041	0.05880516519
4042	0.05880437959
4043	0.0588039062
4044	0.05880341069
4045	0.05880297856
4046	0.05880259605
4047	0.05880210216
4048	0.05880151781
4049	0.05880125724
4050	0.05880103572
4051	0.05880043676
4052	0.0588000925
4053	0.05879957923
4054	0.05879919864
4055	0.05879885731
4056	0.05879837916
4057	0.05879789085
4058	0.05879742375
4059	0.05879683621
4060	0.05879668422
4061	0.05879621017
4062	0.05879600405
4063	0.05879582646
4064	0.05879517994
4065	0.05879456151
4066	0.05879420606
4067	0.05879390464
4068	0.05879341976
4069	0.05879266935
4070	0.05879225574
4071	0.05879192961
4072	0.0587911567
4073	0.05879085781
4074	0.05879021186
4075	0.05878979689
4076	0.05878950111
4077	0.05878904663
4078	0.05878845875
4079	0.0587880452
4080	0.05878760665
4081	0.05878694069
4082	0.05878618737
4083	0.05878582533
4084	0.05878531938
4085	0.05878465805
4086	0.05878433611
4087	0.05878407197
4088	0.0587836134
4089	0.05878343372
4090	0.05878309604
4091	0.05878283717
4092	0.05878207431
4093	0.05878137666
4094	0.05878100227
4095	0.05878041513
4096	0.05877972464
4097	0.05877942252
4098	0.05877868116
4099	0.0587780978
4100	0.05877746171
4101	0.05877682129
4102	0.05877608519
4103	0.05877543081
4104	0.05877513113
4105	0.05877493224
4106	0.05877454084
4107	0.05877436485
4108	0.05877379847
4109	0.05877332388
4110	0.05877287419
4111	0.05877231256
4112	0.05877156859
4113	0.05877109827
4114	0.05877069786
4115	0.05877030098
4116	0.05876998401
4117	0.05876943094
4118	0.0587688545
4119	0.05876839071
4120	0.0587680618
4121	0.05876750661
4122	0.05876733248
4123	0.05876696747
4124	0.05876623975
4125	0.0587660226
4126	0.05876529977
4127	0.05876491491
4128	0.05876445774
4129	0.05876413713
4130	0.05876370439
4131	0.05876338609
4132	0.05876305379
4133	0.05876241826
4134	0.05876222948
4135	0.05876191391
4136	0.05876147631
4137	0.05876110759
4138	0.05876081461
4139	0.05876008587
4140	0.05875972342
4141	0.05875945035
4142	0.05875882651
4143	0.05875849976
4144	0.05875815905
4145	0.05875769578
4146	0.05875717334
4147	0.05875671007
4148	0.05875618181
4149	0.05875577643
4150	0.05875548361
4151	0.05875521322
4152	0.05875495703
4153	0.05875457028
4154	0.05875394099
4155	0.05875319667
4156	0.05875248295
4157	0.05875193633
4158	0.05875128769
4159	0.05875083862
4160	0.05875029585
4161	0.05874996946
4162	0.05874951146
4163	0.05874915488
4164	0.05874899473
4165	0.05874854955
4166	0.05874803921
4167	0.05874768459
4168	0.05874737647
4169	0.05874694497
4170	0.05874623754
4171	0.05874576657
4172	0.05874515372
4173	0.05874454077
4174	0.05874415901
4175	0.05874355053
4176	0.05874298477
4177	0.05874276678
4178	0.05874230074
4179	0.05874198753
4180	0.05874169512
4181	0.05874113268
4182	0.05874074787
4183	0.05874025029
4184	0.05873993175
4185	0.05873960731
4186	0.05873923656
4187	0.05873870447
4188	0.05873830235
4189	0.05873771013
4190	0.05873699742
4191	0.05873644416
4192	0.05873629823
4193	0.05873588597
4194	0.05873543593
4195	0.05873516804
4196	0.05873442372
4197	0.0587339641
4198	0.05873354111
4199	0.05873327612
4200	0.05873299269
4201	0.05873276912
4202	0.05873233711
4203	0.05873184605
4204	0.05873129714
4205	0.05873057886
4206	0.05873038692
4207	0.05873007289
4208	0.05872990383
4209	0.0587296338
4210	0.05872910809
4211	0.05872867929
4212	0.0587281893
4213	0.05872779178
4214	0.05872749923
4215	0.05872709405
4216	0.05872657858
4217	0.05872586819
4218	0.05872545053
4219	0.05872503548
4220	0.05872470474
4221	0.05872400307
4222	0.05872383671
4223	0.05872321043
4224	0.05872280002
4225	0.05872263993
4226	0.05872187664
4227	0.05872145272
4228	0.05872076228
4229	0.05872036245
4230	0.05871996512
4231	0.05871963772
4232	0.05871901823
4233	0.05871885518
4234	0.05871864169
4235	0.05871836217
4236	0.05871780948
4237	0.05871711045
4238	0.05871684367
4239	0.05871615988
4240	0.0587154817
4241	0.05871488381
4242	0.05871458511
4243	0.05871417446
4244	0.05871337206
4245	0.05871276663
4246	0.05871223781
4247	0.05871198525
4248	0.05871157116
4249	0.0587110899
4250	0.05871074861
4251	0.05871020559
4252	0.0587097659
4253	0.05870960443
4254	0.05870946124
4255	0.0587088669
4256	0.05870852495
4257	0.0587081154
4258	0.0587076752
4259	0.05870715763
4260	0.05870657101
4261	0.0587060953
4262	0.05870560547
4263	0.05870516345
4264	0.05870456762
4265	0.05870418484
4266	0.05870358806
4267	0.05870301896
4268	0.05870247215
4269	0.05870210555
4270	0.05870149123
4271	0.05870133177
4272	0.05870084135
4273	0.05870042618
4274	0.05869998426
4275	0.05869971004
4276	0.05869903974
4277	0.0586984483
4278	0.05869776996
4279	0.05869709834
4280	0.05869679172
4281	0.05869658139
4282	0.05869629934
4283	0.05869577952
4284	0.05869559311
4285	0.05869511648
4286	0.05869448279
4287	0.05869429752
4288	0.05869366979
4289	0.05869301123
4290	0.05869232602
4291	0.05869189543
4292	0.05869163535
4293	0.05869138293
4294	0.05869081353
4295	0.058690452
4296	0.0586900984
4297	0.05868960236
4298	0.05868918935
4299	0.05868883097
4300	0.0586881796
4301	0.05868769559
4302	0.05868712238
4303	0.05868671896
